"Date Time","Date Time(RAW)","Percent Available Memory","Percent Available Memory(RAW)","Available Memory","Available Memory(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"1/7/2024 6:30:00 AM - 7:30:00 AM","45298.0833333333","59 %","59.0000","4,828 MB","5062004053.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 7:30:00 AM - 8:30:00 AM","45298.1250000000","59 %","59.0000","4,836 MB","5070458197.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 8:30:00 AM - 9:30:00 AM","45298.1666666667","59 %","59.0000","4,824 MB","5058805760.0000","0 %","0.0000","100 %","0000010000"
"1/7/2024 9:30:00 AM - 10:30:00 AM","45298.2083333333","59 %","59.0000","4,821 MB","5055461376.0000","0 %","0.0000","100 %","0000010000"
"1/7/2024 10:30:00 AM - 11:30:00 AM","45298.2500000000","59 %","59.0000","4,825 MB","5059380565.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 11:30:00 AM - 12:30:00 PM","45298.2916666667","59 %","59.0000","4,819 MB","5052759381.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 12:30:00 PM - 1:30:00 PM","45298.3333333333","59 %","59.0000","4,815 MB","5049375402.6667","0 %","0.0000","100 %","0000010000"
"1/7/2024 1:30:00 PM - 2:30:00 PM","45298.3750000000","59 %","59.0000","4,819 MB","5053435904.0000","0 %","0.0000","100 %","0000010000"
"1/7/2024 2:30:00 PM - 3:30:00 PM","45298.4166666667","59 %","59.0000","4,816 MB","5050204842.6667","0 %","0.0000","100 %","0000010000"
"1/7/2024 3:30:00 PM - 4:30:00 PM","45298.4583333333","59 %","59.0000","4,817 MB","5050573482.6667","0 %","0.0000","100 %","0000010000"
"1/7/2024 4:30:00 PM - 5:30:00 PM","45298.5000000000","59 %","58.6667","4,808 MB","5041224362.6667","0 %","0.0000","100 %","0000010000"
"1/7/2024 5:30:00 PM - 6:30:00 PM","45298.5416666667","59 %","58.8333","4,812 MB","5045796181.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 6:30:00 PM - 7:30:00 PM","45298.5833333333","59 %","58.8333","4,811 MB","5044399445.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 7:30:00 PM - 8:30:00 PM","45298.6250000000","59 %","58.8333","4,795 MB","5028302848.0000","0 %","0.0000","100 %","0000010000"
"1/7/2024 8:30:00 PM - 9:30:00 PM","45298.6666666667","58 %","58.5000","4,789 MB","5021446144.0000","0 %","0.0000","100 %","0000010000"
"1/7/2024 9:30:00 PM - 10:30:00 PM","45298.7083333333","58 %","58.5000","4,796 MB","5028629845.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 10:30:00 PM - 11:30:00 PM","45298.7500000000","59 %","58.8333","4,801 MB","5034345813.3333","0 %","0.0000","100 %","0000010000"
"1/7/2024 11:30:00 PM - 12:30:00 AM","45298.7916666667","59 %","58.8333","4,805 MB","5038824789.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 12:30:00 AM - 1:30:00 AM","45298.8333333333","59 %","59.0000","4,818 MB","5051932672.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 1:30:00 AM - 2:30:00 AM","45298.8750000000","59 %","59.0000","4,818 MB","5051559936.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 2:30:00 AM - 3:30:00 AM","45298.9166666667","59 %","59.0000","4,814 MB","5047767040.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 3:30:00 AM - 4:30:00 AM","45298.9583333333","59 %","59.0000","4,812 MB","5046108160.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 4:30:00 AM - 5:30:00 AM","45299.0000000000","59 %","59.0000","4,829 MB","5063785813.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 5:30:00 AM - 6:30:00 AM","45299.0416666667","59 %","59.0000","4,827 MB","5061429248.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 6:30:00 AM - 7:30:00 AM","45299.0833333333","59 %","59.0000","4,832 MB","5066290790.4000","0 %","0.0000","100 %","0000010000"
"1/8/2024 7:30:00 AM - 8:30:00 AM","45299.1250000000","59 %","59.0000","4,838 MB","5072586752.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 8:30:00 AM - 9:30:00 AM","45299.1666666667","59 %","59.0000","4,832 MB","5066209280.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 9:30:00 AM - 10:30:00 AM","45299.2083333333","59 %","59.0000","4,829 MB","5063181107.2000","0 %","0.0000","100 %","0000010000"
"1/8/2024 10:30:00 AM - 11:30:00 AM","45299.2500000000","59 %","59.0000","4,816 MB","5050258090.6667","0 %","0.0000","100 %","0000010000"
"1/8/2024 11:30:00 AM - 12:30:00 PM","45299.2916666667","58 %","58.3333","4,779 MB","5011292160.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 12:30:00 PM - 1:30:00 PM","45299.3333333333","58 %","58.3333","4,775 MB","5006860970.6667","0 %","0.0000","100 %","0000010000"
"1/8/2024 1:30:00 PM - 2:30:00 PM","45299.3750000000","59 %","58.6667","4,798 MB","5031160490.6667","0 %","0.0000","100 %","0000010000"
"1/8/2024 2:30:00 PM - 3:30:00 PM","45299.4166666667","58 %","58.0000","4,762 MB","4993094997.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 3:30:00 PM - 4:30:00 PM","45299.4583333333","58 %","57.8333","4,746 MB","4976074069.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 4:30:00 PM - 5:30:00 PM","45299.5000000000","58 %","58.5000","4,793 MB","5025952426.6667","0 %","0.0000","100 %","0000010000"
"1/8/2024 5:30:00 PM - 6:30:00 PM","45299.5416666667","58 %","58.0000","4,773 MB","5005116757.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 6:30:00 PM - 7:30:00 PM","45299.5833333333","59 %","58.6667","4,821 MB","5055241557.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 7:30:00 PM - 8:30:00 PM","45299.6250000000","59 %","59.0000","4,823 MB","5056947541.3333","0 %","0.0000","100 %","0000010000"
"1/8/2024 8:30:00 PM - 9:30:00 PM","45299.6666666667","59 %","59.0000","4,832 MB","5066999808.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 9:30:00 PM - 10:30:00 PM","45299.7083333333","59 %","59.0000","4,827 MB","5061335722.6667","0 %","0.0000","100 %","0000010000"
"1/8/2024 10:30:00 PM - 11:30:00 PM","45299.7500000000","60 %","59.5000","4,874 MB","5111271424.0000","0 %","0.0000","100 %","0000010000"
"1/8/2024 11:30:00 PM - 12:30:00 AM","45299.7916666667","59 %","59.3333","4,874 MB","5110629717.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 12:30:00 AM - 1:30:00 AM","45299.8333333333","60 %","59.5000","4,877 MB","5114105173.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 1:30:00 AM - 2:30:00 AM","45299.8750000000","60 %","59.5000","4,878 MB","5115251370.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 2:30:00 AM - 3:30:00 AM","45299.9166666667","60 %","59.6000","4,881 MB","5117798809.6000","0 %","0.0000","100 %","0000010000"
"1/9/2024 3:30:00 AM - 4:30:00 AM","45299.9583333333","59 %","59.0000","4,859 MB","5094647125.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 4:30:00 AM - 5:30:00 AM","45300.0000000000","59 %","59.1667","4,867 MB","5103166805.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 5:30:00 AM - 6:30:00 AM","45300.0416666667","60 %","59.5000","4,876 MB","5112905045.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 6:30:00 AM - 7:30:00 AM","45300.0833333333","60 %","59.6000","4,873 MB","5109973811.2000","0 %","0.0000","100 %","0000010000"
"1/9/2024 7:30:00 AM - 8:30:00 AM","45300.1250000000","60 %","59.5000","4,874 MB","5110622890.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 8:30:00 AM - 9:30:00 AM","45300.1666666667","60 %","60.0000","4,891 MB","5128592725.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 9:30:00 AM - 10:30:00 AM","45300.2083333333","60 %","59.6000","4,871 MB","5107707904.0000","0 %","0.0000","100 %","0000010000"
"1/9/2024 10:30:00 AM - 11:30:00 AM","45300.2500000000","59 %","59.0000","4,843 MB","5077742933.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 11:30:00 AM - 12:30:00 PM","45300.2916666667","59 %","59.0000","4,848 MB","5083800234.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 12:30:00 PM - 1:30:00 PM","45300.3333333333","59 %","59.0000","4,813 MB","5046327978.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 1:30:00 PM - 2:30:00 PM","45300.3750000000","59 %","59.0000","4,833 MB","5067850410.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 2:30:00 PM - 3:30:00 PM","45300.4166666667","59 %","59.1667","4,831 MB","5066061824.0000","0 %","0.0000","100 %","0000010000"
"1/9/2024 3:30:00 PM - 4:30:00 PM","45300.4583333333","59 %","59.0000","4,813 MB","5046560768.0000","0 %","0.0000","100 %","0000010000"
"1/9/2024 4:30:00 PM - 5:30:00 PM","45300.5000000000","59 %","59.0000","4,818 MB","5052218026.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 5:30:00 PM - 6:30:00 PM","45300.5416666667","59 %","59.1667","4,835 MB","5069628757.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 6:30:00 PM - 7:30:00 PM","45300.5833333333","59 %","59.1667","4,829 MB","5063717546.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 7:30:00 PM - 8:30:00 PM","45300.6250000000","59 %","59.1667","4,860 MB","5095633578.6667","0 %","0.0000","100 %","0000010000"
"1/9/2024 8:30:00 PM - 9:30:00 PM","45300.6666666667","59 %","59.1667","4,859 MB","5094569301.3333","0 %","0.0000","100 %","0000010000"
"1/9/2024 9:30:00 PM - 10:30:00 PM","45300.7083333333","59 %","59.1667","4,860 MB","5096198144.0000","0 %","0.0000","100 %","0000010000"
"1/9/2024 10:30:00 PM - 11:30:00 PM","45300.7500000000","59 %","59.1667","4,859 MB","5094715392.0000","0 %","0.0000","100 %","0000010000"
"1/9/2024 11:30:00 PM - 12:30:00 AM","45300.7916666667","59 %","59.0000","4,851 MB","5087094784.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 12:30:00 AM - 1:30:00 AM","45300.8333333333","59 %","59.0000","4,867 MB","5103574357.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 1:30:00 AM - 2:30:00 AM","45300.8750000000","60 %","59.5000","4,873 MB","5110230357.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 2:30:00 AM - 3:30:00 AM","45300.9166666667","59 %","59.0000","4,859 MB","5095130726.4000","0 %","0.0000","100 %","0000010000"
"1/10/2024 3:30:00 AM - 4:30:00 AM","45300.9583333333","59 %","59.1667","4,848 MB","5083734698.6667","0 %","0.0000","100 %","0000010000"
"1/10/2024 4:30:00 AM - 5:30:00 AM","45301.0000000000","59 %","59.3333","4,855 MB","5090693120.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 5:30:00 AM - 6:30:00 AM","45301.0416666667","59 %","59.1667","4,862 MB","5097782613.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 6:30:00 AM - 7:30:00 AM","45301.0833333333","60 %","59.8000","4,879 MB","5115703296.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 7:30:00 AM - 8:30:00 AM","45301.1250000000","60 %","60.0000","4,883 MB","5120660138.6667","0 %","0.0000","100 %","0000010000"
"1/10/2024 8:30:00 AM - 9:30:00 AM","45301.1666666667","60 %","59.6667","4,877 MB","5114047829.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 9:30:00 AM - 10:30:00 AM","45301.2083333333","59 %","59.3333","4,865 MB","5101568000.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 10:30:00 AM - 11:30:00 AM","45301.2500000000","59 %","59.0000","4,838 MB","5073192277.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 11:30:00 AM - 12:30:00 PM","45301.2916666667","60 %","59.5000","4,866 MB","5102813184.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 12:30:00 PM - 1:30:00 PM","45301.3333333333","60 %","59.8333","4,903 MB","5141460992.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 1:30:00 PM - 2:30:00 PM","45301.3750000000","60 %","60.0000","4,924 MB","5162812757.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 2:30:00 PM - 3:30:00 PM","45301.4166666667","59 %","59.3333","4,872 MB","5109039786.6667","0 %","0.0000","100 %","0000010000"
"1/10/2024 3:30:00 PM - 4:30:00 PM","45301.4583333333","60 %","59.6667","4,883 MB","5119991125.3333","0 %","0.0000","100 %","0000010000"
"1/10/2024 4:30:00 PM - 5:30:00 PM","45301.5000000000","60 %","59.6667","4,893 MB","5130174464.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 5:30:00 PM - 6:30:00 PM","45301.5416666667","59 %","59.1667","4,867 MB","5103898624.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 6:30:00 PM - 7:30:00 PM","45301.5833333333","60 %","59.6667","4,887 MB","5124249600.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 7:30:00 PM - 8:30:00 PM","45301.6250000000","60 %","60.0000","4,915 MB","5154183850.6667","0 %","0.0000","100 %","0000010000"
"1/10/2024 8:30:00 PM - 9:30:00 PM","45301.6666666667","60 %","60.0000","4,915 MB","5153601536.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 9:30:00 PM - 10:30:00 PM","45301.7083333333","60 %","60.0000","4,912 MB","5150339754.6667","0 %","0.0000","100 %","0000010000"
"1/10/2024 10:30:00 PM - 11:30:00 PM","45301.7500000000","60 %","60.0000","4,911 MB","5149411328.0000","0 %","0.0000","100 %","0000010000"
"1/10/2024 11:30:00 PM - 12:30:00 AM","45301.7916666667","60 %","60.0000","4,900 MB","5138348714.6667","0 %","0.0000","100 %","0000010000"
"1/11/2024 12:30:00 AM - 1:30:00 AM","45301.8333333333","60 %","60.0000","4,924 MB","5163296768.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 1:30:00 AM - 2:30:00 AM","45301.8750000000","60 %","60.0000","4,928 MB","5167337472.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 2:30:00 AM - 3:30:00 AM","45301.9166666667","60 %","60.0000","4,919 MB","5158184960.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 3:30:00 AM - 4:30:00 AM","45301.9583333333","60 %","60.0000","4,899 MB","5136759466.6667","0 %","0.0000","100 %","0000010000"
"1/11/2024 4:30:00 AM - 5:30:00 AM","45302.0000000000","60 %","60.0000","4,905 MB","5143188821.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 5:30:00 AM - 6:30:00 AM","45302.0416666667","60 %","60.0000","4,908 MB","5146778009.6000","0 %","0.0000","100 %","0000010000"
"1/11/2024 6:30:00 AM - 7:30:00 AM","45302.0833333333","60 %","60.0000","4,903 MB","5140831573.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 7:30:00 AM - 8:30:00 AM","45302.1250000000","60 %","60.0000","4,897 MB","5134362624.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 8:30:00 AM - 9:30:00 AM","45302.1666666667","60 %","59.5000","4,879 MB","5115684181.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 9:30:00 AM - 10:30:00 AM","45302.2083333333","60 %","59.6667","4,868 MB","5104889856.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 10:30:00 AM - 11:30:00 AM","45302.2500000000","60 %","59.5000","4,875 MB","5111356757.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 11:30:00 AM - 12:30:00 PM","45302.2916666667","59 %","59.1667","4,862 MB","5098469376.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 12:30:00 PM - 1:30:00 PM","45302.3333333333","59 %","59.3333","4,843 MB","5078423552.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 1:30:00 PM - 2:30:00 PM","45302.3750000000","59 %","59.1667","4,840 MB","5075128320.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 2:30:00 PM - 3:30:00 PM","45302.4166666667","59 %","59.1667","4,827 MB","5061548714.6667","0 %","0.0000","100 %","0000010000"
"1/11/2024 3:30:00 PM - 4:30:00 PM","45302.4583333333","59 %","59.0000","4,808 MB","5041915221.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 4:30:00 PM - 5:30:00 PM","45302.5000000000","59 %","59.0000","4,815 MB","5048550741.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 5:30:00 PM - 6:30:00 PM","45302.5416666667","59 %","58.8333","4,819 MB","5052952576.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 6:30:00 PM - 7:30:00 PM","45302.5833333333","59 %","59.0000","4,827 MB","5061634048.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 7:30:00 PM - 8:30:00 PM","45302.6250000000","59 %","59.0000","4,855 MB","5091049472.0000","0 %","0.0000","100 %","0000010000"
"1/11/2024 8:30:00 PM - 9:30:00 PM","45302.6666666667","59 %","59.0000","4,856 MB","5091668650.6667","0 %","0.0000","100 %","0000010000"
"1/11/2024 9:30:00 PM - 10:30:00 PM","45302.7083333333","59 %","59.0000","4,854 MB","5089731925.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 10:30:00 PM - 11:30:00 PM","45302.7500000000","59 %","59.0000","4,847 MB","5082881365.3333","0 %","0.0000","100 %","0000010000"
"1/11/2024 11:30:00 PM - 12:30:00 AM","45302.7916666667","59 %","59.0000","4,848 MB","5083008341.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 12:30:00 AM - 1:30:00 AM","45302.8333333333","59 %","59.0000","4,861 MB","5097115648.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 1:30:00 AM - 2:30:00 AM","45302.8750000000","59 %","59.0000","4,856 MB","5091703466.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 2:30:00 AM - 3:30:00 AM","45302.9166666667","59 %","59.0000","4,845 MB","5080505002.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 3:30:00 AM - 4:30:00 AM","45302.9583333333","59 %","59.0000","4,836 MB","5070678698.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 4:30:00 AM - 5:30:00 AM","45303.0000000000","59 %","59.0000","4,848 MB","5083160576.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 5:30:00 AM - 6:30:00 AM","45303.0416666667","60 %","59.5000","4,868 MB","5104482986.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 6:30:00 AM - 7:30:00 AM","45303.0833333333","60 %","59.5000","4,866 MB","5102524416.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 7:30:00 AM - 8:30:00 AM","45303.1250000000","60 %","59.5000","4,866 MB","5102460245.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 8:30:00 AM - 9:30:00 AM","45303.1666666667","59 %","59.0000","4,861 MB","5097288362.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 9:30:00 AM - 10:30:00 AM","45303.2083333333","59 %","59.0000","4,860 MB","5096383146.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 10:30:00 AM - 11:30:00 AM","45303.2500000000","59 %","59.0000","4,854 MB","5089967445.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 11:30:00 AM - 12:30:00 PM","45303.2916666667","59 %","58.6667","4,820 MB","5054615552.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 12:30:00 PM - 1:30:00 PM","45303.3333333333","59 %","58.8333","4,824 MB","5058377728.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 1:30:00 PM - 2:30:00 PM","45303.3750000000","59 %","59.0000","4,830 MB","5064512170.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 2:30:00 PM - 3:30:00 PM","45303.4166666667","59 %","59.0000","4,813 MB","5046528000.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 3:30:00 PM - 4:30:00 PM","45303.4583333333","59 %","59.0000","4,844 MB","5079186773.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 4:30:00 PM - 5:30:00 PM","45303.5000000000","59 %","59.0000","4,808 MB","5041681749.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 5:30:00 PM - 6:30:00 PM","45303.5416666667","58 %","58.3333","4,789 MB","5021599744.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 6:30:00 PM - 7:30:00 PM","45303.5833333333","59 %","58.8333","4,808 MB","5041057109.3333","0 %","0.0000","100 %","0000010000"
"1/12/2024 7:30:00 PM - 8:30:00 PM","45303.6250000000","59 %","59.0000","4,854 MB","5089327104.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 8:30:00 PM - 9:30:00 PM","45303.6666666667","60 %","59.8333","4,883 MB","5120367274.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 9:30:00 PM - 10:30:00 PM","45303.7083333333","60 %","59.6667","4,881 MB","5117595648.0000","0 %","0.0000","100 %","0000010000"
"1/12/2024 10:30:00 PM - 11:30:00 PM","45303.7500000000","60 %","59.5000","4,875 MB","5112111786.6667","0 %","0.0000","100 %","0000010000"
"1/12/2024 11:30:00 PM - 12:30:00 AM","45303.7916666667","60 %","59.6667","4,878 MB","5115342165.3333","0 %","0.0000","100 %","0000010000"
"1/13/2024 12:30:00 AM - 1:30:00 AM","45303.8333333333","60 %","60.0000","4,892 MB","5129430357.3333","0 %","0.0000","100 %","0000010000"
"1/13/2024 1:30:00 AM - 2:30:00 AM","45303.8750000000","59 %","59.3333","4,872 MB","5108386474.6667","0 %","0.0000","100 %","0000010000"
"1/13/2024 2:30:00 AM - 3:30:00 AM","45303.9166666667","59 %","59.0000","4,855 MB","5090426880.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 3:30:00 AM - 4:30:00 AM","45303.9583333333","59 %","59.0000","4,837 MB","5071766186.6667","0 %","0.0000","100 %","0000010000"
"1/13/2024 4:30:00 AM - 5:30:00 AM","45304.0000000000","59 %","59.0000","4,845 MB","5080684544.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 5:30:00 AM - 6:30:00 AM","45304.0416666667","59 %","59.0000","4,845 MB","5079994368.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 6:30:00 AM - 7:30:00 AM","45304.0833333333","59 %","59.0000","4,846 MB","5080965120.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 7:30:00 AM - 8:30:00 AM","45304.1250000000","58 %","57.5000","4,728 MB","4957544448.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 8:30:00 AM - 9:30:00 AM","45304.1666666667","58 %","58.5000","4,793 MB","5025985877.3333","0 %","0.0000","100 %","0000010000"
"1/13/2024 9:30:00 AM - 10:30:00 AM","45304.2083333333","59 %","59.3333","4,866 MB","5102532608.0000","0 %","0.0000","100 %","0000010000"
"1/13/2024 10:30:00 AM - 11:30:00 AM","45304.2500000000","60 %","60.0000","4,901 MB","5138818389.3333","0 %","0.0000","100 %","0000010000"
"1/13/2024 11:30:00 AM - 12:30:00 PM","45304.2916666667","60 %","60.0000","4,902 MB","5140430165.3333","0 %","0.0000","100 %","0000010000"
"1/13/2024 12:30:00 PM - 1:30:00 PM","45304.3333333333","60 %","60.0000","4,905 MB","5143777962.6667","0 %","0.0000","100 %","0000010000"
